Reading ADS1x15 values, press Ctrl-C to quit...
And send Data to Firebase Using Raspberry Pi
—————————————-

|      0 |      1 |      2 |      3 |
|      4 |    267 |   1644 |    739 |
|      4 |    300 |   1644 |    738 |
|      4 |    299 |   1644 |    731 |
|      4 |    303 |   1644 |    730 |
|      4 |    300 |   1644 |    737 |
|      4 |    266 |   1644 |    735 |
|      4 |    299 |   1644 |    733 |
|      4 |    302 |   1644 |    731 |
|      4 |    269 |   1644 |    733 |
|      4 |    302 |   1644 |    731 |
|      4 |    266 |   1644 |    736 |
|      4 |    290 |   1644 |    730 |
|      4 |    264 |   1644 |    742 |
|      4 |    299 |   1644 |    736 |
|      4 |    265 |   1644 |    742 |
|      4 |    272 |   1644 |    732 |
|      4 |    291 |   1644 |    742 |
|      4 |    284 |   1644 |    732 |
|      4 |    303 |   1644 |    731 |
|      4 |    267 |   1644 |    735 |
|      4 |    265 |   1644 |    735 |
|      4 |    272 |   1644 |    743 |
|      4 |    278 |   1644 |    731 |
|      4 |    274 |   1644 |    732 |
|      4 |    272 |   1644 |    733 |
|      4 |    279 |   1644 |    731 |
|      4 |    267 |   1644 |    743 |
|      4 |    276 |   1644 |    742 |
|      4 |    265 |   1644 |    742 |
|      4 |    263 |   1644 |    739 |
|      4 |    303 |   1644 |    730 |
|      4 |    295 |   1644 |    742 |
|      4 |    268 |   1644 |    737 |
|      4 |    303 |   1644 |    731 |
|      4 |    298 |   1645 |    740 |
|      4 |    264 |   1644 |    737 |
|      4 |    271 |   1644 |    733 |
|      4 |    299 |   1644 |    739 |
|      4 |    284 |   1644 |    731 |
|      4 |    303 |   1644 |    733 |
|      4 |    270 |   1644 |    743 |
|      4 |    268 |   1644 |    735 |
|      4 |    266 |   1644 |    743 |
|      4 |    303 |   1644 |    732 |
|      4 |    288 |   1644 |    730 |
|      4 |    276 |   1644 |    743 |
|      4 |    272 |   1644 |    731 |
|      4 |    268 |   1644 |    742 |
|      4 |    295 |   1644 |    741 |
|      4 |    272 |   1644 |    732 |
|      4 |    265 |   1644 |    742 |
|      4 |    296 |   1644 |    742 |
|      4 |    300 |   1644 |    731 |
|      4 |    277 |   1644 |    742 |
|      4 |    305 |   1644 |    731 |
|      4 |    271 |   1644 |    733 |
|      4 |    280 |   1644 |    742 |
|      4 |    302 |   1644 |    738 |
|      4 |    271 |   1644 |    733 |
|      4 |    264 |   1644 |    741 |
|      4 |    301 |   1644 |    738 |
|      4 |    296 |   1644 |    730 |
|      4 |    268 |   1644 |    735 |
|      4 |    299 |   1644 |    740 |
|      4 |    284 |   1644 |    731 |
|      4 |    280 |   1644 |    742 |
|      4 |    302 |   1644 |    731 |
|      4 |    297 |   1644 |    741 |
|      4 |    267 |   1644 |    738 |
|      4 |    273 |   1644 |    732 |
|      4 |    303 |   1644 |    736 |
|      4 |    278 |   1644 |    731 |
|      4 |    302 |   1644 |    735 |
|      4 |    265 |   1644 |    742 |
|      4 |    295 |   1644 |    741 |
|      4 |    302 |   1644 |    730 |
|      4 |    269 |   1644 |    735 |
|      4 |    300 |   1644 |    736 |
|      4 |    270 |   1644 |    738 |
|      4 |    303 |   1644 |    731 |
|      4 |    302 |   1644 |    730 |
|      4 |    266 |   1644 |    738 |
|      4 |    302 |   1644 |    732 |
|      4 |    265 |   1644 |    739 |
|      4 |    297 |   1644 |    739 |
|      4 |    292 |   1644 |    730 |
|      4 |    304 |   1644 |    731 |
|      4 |    265 |   1644 |    736 |
|      4 |    284 |   1644 |    742 |
|      4 |    294 |   1644 |    742 |
|      4 |    300 |   1644 |    734 |
|      4 |    289 |   1644 |    730 |
|      4 |    265 |   1644 |    742 |
|      4 |    303 |   1643 |    732 |
|      4 |    285 |   1644 |    730 |
|      4 |    265 |   1644 |    742 |
|      4 |    297 |   1644 |    737 |
|      4 |    285 |   1644 |    742 |
|      4 |    270 |   1644 |    733 |
|      4 |    279 |   1644 |    742 |
|      4 |    303 |   1644 |    731 |
|      4 |    263 |   1644 |    742 |
|      4 |    296 |   1644 |    741 |
|      4 |    277 |   1644 |    730 |
|      4 |    300 |   1644 |    730 |
|      4 |    296 |   1644 |    740 |
|      4 |    303 |   1644 |    731 |
|      4 |    299 |   1644 |    735 |
|      4 |    268 |   1644 |    735 |
|      4 |    299 |   1644 |    736 |
|      4 |    301 |   1644 |    730 |
|      4 |    280 |   1644 |    731 |
|      4 |    261 |   1644 |    742 |
|      4 |    299 |   1644 |    739 |
|      4 |    263 |   1644 |    742 |
|      4 |    297 |   1644 |    740 |
|      4 |    270 |   1644 |    731 |
|      4 |    268 |   1644 |    738 |
|      4 |    272 |   1644 |    731 |
|      4 |    274 |   1644 |    731 |
|      4 |    270 |   1644 |    735 |
|      4 |    265 |   1644 |    742 |
|      4 |    284 |   1644 |    742 |
|      4 |    295 |   1644 |    741 |
|      4 |    268 |   1644 |    732 |
|      4 |    304 |   1644 |    732 |
|      4 |    291 |   1644 |    730 |
|      4 |    263 |   1644 |    742 |
|      4 |    271 |   1644 |    732 |
|      4 |    298 |   1644 |    741 |
|      4 |    301 |   1644 |    730 |
|      4 |    300 |   1644 |    739 |
|      4 |    265 |   1644 |    740 |
|      4 |    275 |   1644 |    731 |
|      4 |    293 |   1644 |    742 |
|      4 |    284 |   1644 |    730 |
|      4 |    270 |   1644 |    732 |
|      4 |    270 |   1644 |    736 |
|      4 |    283 |   1644 |    730 |
|      4 |    269 |   1644 |    733 |
|      4 |    267 |   1644 |    733 |
|      4 |    266 |   1644 |    734 |
|      4 |    305 |   1644 |    731 |
|      4 |    275 |   1644 |    731 |
|      4 |    264 |   1644 |    740 |
|      4 |    266 |   1644 |    738 |
|      4 |    272 |   1644 |    742 |
|      4 |    303 |   1644 |    737 |
|      4 |    287 |   1644 |    730 |
|      4 |    301 |   1644 |    730 |
|      4 |    273 |   1644 |    733 |
|      4 |    301 |   1644 |    731 |
|      4 |    271 |   1644 |    733 |
|      4 |    274 |   1644 |    742 |
|      4 |    303 |   1644 |    731 |
|      4 |    279 |   1644 |    743 |
|      4 |    301 |   1644 |    730 |
|      4 |    268 |   1644 |    736 |
|      4 |    293 |   1644 |    742 |
|      4 |    266 |   1644 |    742 |
|      4 |    297 |   1644 |    730 |
|      4 |    272 |   1644 |    732 |
|      4 |    265 |   1644 |    743 |
|      4 |    305 |   1644 |    732 |
|      4 |    301 |   1644 |    734 |
|      4 |    262 |   1644 |    742 |
|      4 |    273 |   1644 |    731 |
|      4 |    267 |   1644 |    736 |
|      4 |    268 |   1644 |    735 |
|      4 |    303 |   1644 |    734 |
|      4 |    273 |   1644 |    732 |
|      4 |    267 |   1644 |    739 |
|      4 |    299 |   1644 |    740 |
|      4 |    304 |   1644 |    731 |
|      4 |    293 |   1644 |    731 |
|      4 |    279 |   1644 |    742 |
|      4 |    278 |   1644 |    731 |
|      4 |    263 |   1644 |    742 |
|      4 |    302 |   1644 |    731 |
|      4 |    275 |   1644 |    742 |
|      4 |    267 |   1644 |    734 |
|      4 |    263 |   1644 |    742 |
|      4 |    286 |   1644 |    742 |
|      4 |    274 |   1644 |    731 |
|      4 |    295 |   1644 |    741 |
|      4 |    301 |   1644 |    730 |
|      4 |    301 |   1644 |    735 |
|      4 |    275 |   1644 |    742 |
|      4 |    297 |   1644 |    741 |
|      4 |    304 |   1644 |    731 |
|      4 |    269 |   1644 |    734 |
|      4 |    264 |   1644 |    741 |
|      4 |    302 |   1644 |    738 |
|      4 |    266 |   1644 |    735 |
|      4 |    269 |   1644 |    734 |
|      4 |    295 |   1644 |    739 |
|      4 |    297 |   1644 |    740 |
|      4 |    300 |   1644 |    739 |
|      4 |    269 |   1644 |    735 |
|      4 |    294 |   1644 |    730 |
|      4 |    269 |   1644 |    732 |
|      4 |    299 |   1644 |    730 |
|      4 |    271 |   1644 |    742 |
|      4 |    302 |   1644 |    730 |
|      4 |    273 |   1644 |    731 |
|      4 |    288 |   1644 |    742 |
|      4 |    272 |   1644 |    731 |
|      4 |    295 |   1644 |    740 |
|      4 |    265 |   1644 |    733 |
|      4 |    264 |   1644 |    739 |
|      4 |    304 |   1644 |    731 |
|      4 |    274 |   1644 |    731 |
|      4 |    262 |   1644 |    742 |
|      4 |    296 |   1644 |    741 |
|      4 |    278 |   1644 |    742 |
|      4 |    272 |   1644 |    731 |
|      4 |    294 |   1644 |    742 |
|      4 |    304 |   1644 |    731 |
|      4 |    272 |   1644 |    731 |
|      4 |    268 |   1644 |    736 |
|      4 |    294 |   1644 |    741 |
|      4 |    301 |   1644 |    730 |
|      4 |    270 |   1644 |    732 |
|      4 |    266 |   1644 |    742 |
|      4 |    274 |   1644 |    731 |
|      4 |    290 |   1644 |    742 |
|      4 |    286 |   1644 |    730 |
|      4 |    262 |   1644 |    742 |
|      4 |    265 |   1644 |    739 |
|      4 |    299 |   1644 |    739 |
|      4 |    300 |   1644 |    730 |
|      4 |    303 |   1644 |    730 |
|      4 |    304 |   1644 |    731 |
|      4 |    268 |   1644 |    732 |
|      4 |    262 |   1644 |    742 |
|      4 |    302 |   1644 |    730 |
|      4 |    266 |   1644 |    735 |
|      4 |    283 |   1644 |    741 |
|      4 |    262 |   1644 |    742 |
|      4 |    303 |   1644 |    735 |
|      4 |    265 |   1644 |    743 |
|      4 |    270 |   1644 |    733 |
|      4 |    265 |   1644 |    742 |
|      4 |    303 |   1644 |    730 |
|      4 |    294 |   1644 |    742 |
|      4 |    301 |   1644 |    731 |
|      4 |    265 |   1644 |    741 |
|      4 |    300 |   1644 |    730 |
|      4 |    264 |   1644 |    742 |
|      4 |    295 |   1644 |    741 |
|      4 |    300 |   1644 |    734 |
|      4 |    304 |   1644 |    732 |
|      4 |    298 |   1644 |    730 |
|      4 |    269 |   1644 |    732 |
|      4 |    269 |   1644 |    734 |
|      4 |    289 |   1644 |    742 |
|      4 |    300 |   1644 |    730 |
|      4 |    268 |   1644 |    733 |
|      4 |    267 |   1644 |    734 |
|      4 |    268 |   1644 |    743 |
|      4 |    276 |   1644 |    731 |
|      4 |    302 |   1644 |    734 |
|      4 |    266 |   1644 |    735 |
|      4 |    267 |   1644 |    742 |
|      4 |    294 |   1644 |    730 |
|      4 |    296 |   1644 |    741 |
|      4 |    303 |   1644 |    731 |
|      4 |    265 |   1644 |    742 |
|      4 |    300 |   1644 |    739 |
|      4 |    296 |   1644 |    730 |
|      4 |    301 |   1644 |    730 |
|      4 |    272 |   1644 |    731 |
|      4 |    263 |   1644 |    742 |
|      4 |    303 |   1644 |    732 |
|      4 |    297 |   1644 |    741 |
|      4 |    274 |   1644 |    731 |
|      4 |    269 |   1644 |    734 |
|      4 |    273 |   1644 |    742 |
|      4 |    301 |   1644 |    734 |
|      4 |    273 |   1644 |    731 |
|      4 |    297 |   1644 |    742 |
|      4 |    298 |   1644 |    730 |
|      4 |    284 |   1644 |    742 |
|      4 |    270 |   1644 |    736 |
|      4 |    298 |   1644 |    730 |
|      4 |    296 |   1644 |    741 |
|      4 |    301 |   1644 |    731 |
|      4 |    264 |   1644 |    741 |
|      4 |    296 |   1644 |    740 |
|      4 |    303 |   1644 |    731 |
|      4 |    269 |   1644 |    735 |
|      4 |    262 |   1644 |    742 |
|      4 |    298 |   1644 |    730 |
|      4 |    266 |   1644 |    740 |
|      4 |    301 |   1644 |    736 |
|      4 |    274 |   1644 |    731 |
|      4 |    262 |   1644 |    742 |
|      4 |    303 |   1644 |    732 |
|      4 |    300 |   1644 |    730 |
|      4 |    264 |   1644 |    742 |
|      4 |    301 |   1644 |    738 |
|      4 |    301 |   1644 |    730 |
|      4 |    272 |   1644 |    732 |
|      4 |    262 |   1644 |    742 |
|      4 |    303 |   1644 |    731 |
|      4 |    264 |   1644 |    741 |
|      4 |    269 |   1644 |    733 |
|      4 |    295 |   1644 |    730 |
|      4 |    270 |   1644 |    742 |
|      4 |    281 |   1644 |    742 |
|      4 |    301 |   1644 |    734 |
|      4 |    284 |   1644 |    731 |
|      4 |    301 |   1644 |    730 |
|      4 |    264 |   1644 |    742 |
|      4 |    301 |   1644 |    736 |
|      4 |    264 |   1644 |    740 |
|      4 |    273 |   1644 |    731 |
|      4 |    297 |   1644 |    738 |
|      4 |    263 |   1644 |    742 |
|      4 |    301 |   1644 |    730 |
|      4 |    265 |   1644 |    742 |
|      4 |    303 |   1644 |    730 |
|      4 |    302 |   1644 |    730 |
|      4 |    300 |   1644 |    738 |
|      4 |    300 |   1644 |    730 |
|      4 |    269 |   1644 |    742 |
|      4 |    268 |   1644 |    734 |
|      4 |    295 |   1644 |    741 |
|      4 |    301 |   1644 |    730 |
|      4 |    301 |   1644 |    737 |
|      4 |    302 |   1644 |    730 |
|      4 |    272 |   1644 |    732 |
|      4 |    287 |   1644 |    730 |
|      4 |    270 |   1644 |    733 |
|      4 |    295 |   1644 |    741 |
|      4 |    269 |   1644 |    734 |
|      4 |    305 |   1644 |    730 |
|      4 |    264 |   1644 |    742 |
|      4 |    303 |   1644 |    731 |
|      4 |    302 |   1644 |    730 |
|      4 |    265 |   1644 |    742 |
|      4 |    302 |   1644 |    730 |
|      4 |    262 |   1644 |    742 |
|      4 |    303 |   1644 |    730 |
|      4 |    265 |   1644 |    739 |
|      4 |    263 |   1644 |    738 |
|      4 |    303 |   1644 |    736 |
|      4 |    273 |   1644 |    732 |
|      4 |    286 |   1644 |    742 |
|      4 |    272 |   1644 |    732 |
|      4 |    296 |   1644 |    740 |
|      4 |    298 |   1644 |    730 |
|      4 |    267 |   1644 |    737 |
|      4 |    302 |   1644 |    731 |
|      4 |    264 |   1644 |    742 |
|      4 |    301 |   1644 |    731 |
|      4 |    266 |   1644 |    737 |
|      4 |    300 |   1644 |    739 |
|      4 |    272 |   1644 |    731 |
|      4 |    263 |   1644 |    742 |
|      4 |    303 |   1644 |    731 |
|      4 |    265 |   1644 |    742 |
|      4 |    265 |   1644 |    742 |
|      4 |    299 |   1644 |    730 |
|      4 |    262 |   1644 |    742 |
|      4 |    268 |   1644 |    737 |
|      4 |    303 |   1644 |    733 |
|      4 |    267 |   1644 |    738 |
|      4 |    301 |   1644 |    730 |
|      4 |    266 |   1644 |    739 |
|      4 |    300 |   1644 |    730 |
|      4 |    302 |   1644 |    730 |
|      4 |    298 |   1644 |    740 |
|      4 |    267 |   1644 |    740 |
|      4 |    300 |   1644 |    730 |
|      4 |    265 |   1644 |    739 |
|      4 |    292 |   1644 |    730 |
|      4 |    303 |   1644 |    731 |
|      4 |    302 |   1644 |    730 |
|      4 |    301 |   1644 |    731 |
|      4 |    270 |   1644 |    731 |
|      4 |    291 |   1644 |    730 |
|      4 |    301 |   1644 |    730 |
|      4 |    303 |   1644 |    730 |
|      4 |    288 |   1644 |    742 |
|      4 |    302 |   1644 |    734 |
|      4 |    269 |   1644 |    737 |
|      4 |    297 |   1644 |    730 |
|      4 |    301 |   1644 |    730 |
|      4 |    301 |   1644 |    732 |
|      4 |    303 |   1644 |    733 |
|      4 |    274 |   1644 |    731 |
|      4 |    268 |   1644 |    733 |
|      4 |    305 |   1644 |    731 |
|      4 |    269 |   1644 |    733 |
|      4 |    297 |   1644 |    741 |
|      4 |    262 |   1644 |    742 |
|      4 |    299 |   1644 |    730 |
|      4 |    302 |   1644 |    730 |
|      4 |    271 |   1644 |    731 |
|      4 |    276 |   1644 |    742 |
|      4 |    301 |   1644 |    731 |
|      4 |    300 |   1644 |    739 |
|      4 |    301 |   1644 |    731 |
|      4 |    261 |   1644 |    742 |
|      4 |    280 |   1644 |    742 |
|      4 |    303 |   1644 |    730 |
|      4 |    297 |   1644 |    730 |
|      4 |    273 |   1644 |    731 |
|      4 |    263 |   1644 |    742 |
|      4 |    288 |   1644 |    731 |
|      4 |    282 |   1644 |    742 |
|      4 |    300 |   1644 |    735 |
|      4 |    302 |   1643 |    733 |
|      4 |    296 |   1644 |    740 |
|      4 |    261 |   1644 |    742 |
|      4 |    303 |   1644 |    730 |
|      4 |    302 |   1644 |    734 |
|      4 |    294 |   1644 |    742 |
|      4 |    267 |   1644 |    741 |
|      4 |    301 |   1644 |    730 |
|      4 |    303 |   1644 |    730 |
|      4 |    299 |   1644 |    739 |
|      4 |    272 |   1644 |    733 |
|      4 |    268 |   1644 |    732 |
|      4 |    261 |   1644 |    742 |
|      4 |    289 |   1644 |    740 |
|      4 |    282 |   1644 |    742 |
|      4 |    302 |   1645 |    730 |
|      4 |    265 |   1644 |    742 |
|      4 |    268 |   1644 |    732 |
|      4 |    303 |   1645 |    735 |
|      4 |    297 |   1644 |    739 |
|      4 |    299 |   1644 |    737 |
|      4 |    270 |   1644 |    733 |
|      4 |    265 |   1644 |    738 |
|      4 |    302 |   1644 |    731 |
|      4 |    269 |   1644 |    734 |
|      4 |    270 |   1644 |    732 |
|      4 |    265 |   1644 |    739 |
|      4 |    296 |   1644 |    742 |
|      4 |    271 |   1644 |    743 |
|      4 |    267 |   1644 |    742 |
|      4 |    300 |   1644 |    730 |
|      4 |    265 |   1644 |    738 |
|      4 |    264 |   1645 |    742 |
|      4 |    282 |   1644 |    742 |
|      4 |    269 |   1644 |    733 |
|      4 |    262 |   1644 |    742 |
|      4 |    298 |   1644 |    738 |
|      4 |    266 |   1644 |    742 |
|      4 |    298 |   1644 |    730 |
|      4 |    285 |   1644 |    742 |
|      4 |    267 |   1644 |    742 |
|      4 |    302 |   1644 |    734 |
|      4 |    299 |   1645 |    733 |
|      4 |    301 |   1644 |    730 |
|      4 |    270 |   1645 |    733 |
|      4 |    300 |   1644 |    736 |
|      4 |    304 |   1645 |    733 |
|      4 |    269 |   1645 |    734 |
|      4 |    266 |   1645 |    739 |
|      4 |    267 |   1644 |    742 |
|      4 |    298 |   1645 |    741 |
|      4 |    278 |   1645 |    743 |
|      4 |    289 |   1644 |    742 |
|      4 |    301 |   1644 |    737 |
|      4 |    304 |   1644 |    731 |
|      4 |    262 |   1644 |    742 |
|      4 |    290 |   1645 |    730 |
|      4 |    271 |   1644 |    733 |
|      4 |    270 |   1645 |    733 |
|      4 |    264 |   1644 |    742 |
|      4 |    299 |   1644 |    730 |
|      4 |    290 |   1644 |    730 |
|      4 |    271 |   1644 |    736 |
|      4 |    273 |   1644 |    731 |
|      4 |    263 |   1644 |    742 |
|      4 |    268 |   1644 |    743 |
|      4 |    295 |   1644 |    741 |
|      4 |    298 |   1644 |    740 |
|      4 |    298 |   1644 |    730 |
|      4 |    264 |   1644 |    742 |
|      4 |    263 |   1644 |    742 |
|      4 |    270 |   1644 |    733 |
|      4 |    280 |   1644 |    742 |
|      4 |    274 |   1644 |    732 |
|      4 |    304 |   1645 |    731 |
|      4 |    299 |   1644 |    737 |
|      4 |    263 |   1644 |    739 |
|      4 |    304 |   1644 |    730 |
|      4 |    300 |   1644 |    738 |
|      4 |    269 |   1644 |    732 |
|      4 |    292 |   1644 |    740 |
|      4 |    298 |   1644 |    740 |
|      4 |    304 |   1644 |    731 |
|      4 |    269 |   1644 |    735 |
|      4 |    300 |   1644 |    735 |
|      4 |    303 |   1644 |    731 |
|      4 |    302 |   1644 |    730 |
|      4 |    277 |   1644 |    742 |
|      4 |    303 |   1644 |    731 |
|      4 |    271 |   1644 |    733 |
|      4 |    264 |   1644 |    742 |
|      4 |    298 |   1644 |    740 |
|      4 |    267 |   1644 |    736 |
|      4 |    297 |   1644 |    730 |
|      4 |    304 |   1644 |    730 |
|      4 |    297 |   1644 |    740 |
|      4 |    272 |   1644 |    731 |
|      4 |    281 |   1644 |    741 |
|      4 |    301 |   1644 |    736 |
|      4 |    290 |   1644 |    730 |
|      4 |    268 |   1644 |    737 |
|      4 |    299 |   1644 |    735 |
|      4 |    302 |   1644 |    736 |
|      4 |    271 |   1643 |    733 |
|      4 |    264 |   1644 |    742 |
|      4 |    273 |   1645 |    731 |
|      4 |    262 |   1644 |    742 |
|      4 |    290 |   1644 |    740 |
|      4 |    288 |   1644 |    730 |
|      4 |    264 |   1644 |    735 |
|      4 |    298 |   1644 |    741 |
|      4 |    283 |   1644 |    731 |
|      4 |    298 |   1644 |    741 |
|      4 |    300 |   1644 |    730 |
|      4 |    269 |   1644 |    742 |
|      4 |    286 |   1644 |    730 |
|      4 |    264 |   1644 |    742 |
|      4 |    296 |   1644 |    741 |
|      4 |    304 |   1645 |    733 |
|      4 |    301 |   1644 |    737 |
|      4 |    265 |   1644 |    742 |
|      4 |    273 |   1644 |    733 |
|      4 |    267 |   1644 |    733 |
|      4 |    289 |   1644 |    742 |
|      4 |    303 |   1644 |    737 |
|      4 |    302 |   1644 |    738 |
|      4 |    301 |   1644 |    738 |
|      4 |    303 |   1644 |    730 |
|      4 |    268 |   1644 |    734 |
|      4 |    261 |   1644 |    742 |
|      4 |    273 |   1644 |    732 |
|      4 |    297 |   1644 |    741 |
|      4 |    284 |   1644 |    730 |
|      4 |    302 |   1644 |    738 |
|      4 |    272 |   1644 |    732 |
|      4 |    268 |   1644 |    742 |
|      4 |    298 |   1644 |    739 |
|      4 |    264 |   1644 |    742 |
|      4 |    265 |   1644 |    739 |
|      4 |    301 |   1644 |    739 |
|      4 |    302 |   1644 |    730 |
|      4 |    271 |   1644 |    733 |
|      4 |    264 |   1644 |    742 |
|      4 |    266 |   1644 |    742 |
|      4 |    263 |   1644 |    741 |
|      4 |    288 |   1644 |    742 |
|      4 |    298 |   1644 |    734 |
|      4 |    263 |   1644 |    741 |
|      4 |    301 |   1644 |    730 |
|      4 |    276 |   1644 |    730 |
|      4 |    298 |   1644 |    740 |
|      4 |    264 |   1644 |    742 |
|      4 |    266 |   1644 |    742 |
|      4 |    300 |   1644 |    730 |
|      4 |    298 |   1644 |    742 |
|      4 |    272 |   1644 |    732 |
|      4 |    301 |   1644 |    738 |
|      4 |    296 |   1644 |    740 |
|      4 |    299 |   1644 |    730 |
|      4 |    296 |   1644 |    737 |
|      4 |    262 |   1644 |    742 |
|      4 |    296 |   1644 |    740 |
|      4 |    283 |   1644 |    732 |
|      4 |    301 |   1644 |    738 |
|      4 |    265 |   1644 |    736 |
|      4 |    261 |   1644 |    742 |
|      4 |    297 |   1644 |    741 |
|      4 |    263 |   1644 |    742 |
|      4 |    296 |   1644 |    741 |
|      4 |    272 |   1644 |    733 |
|      4 |    271 |   1644 |    735 |
|      4 |    304 |   1644 |    733 |
|      4 |    265 |   1644 |    741 |
|      4 |    304 |   1644 |    730 |
|      4 |    299 |   1644 |    741 |
|      4 |    263 |   1644 |    742 |
|      4 |    289 |   1644 |    740 |
|      4 |    264 |   1644 |    742 |
|      4 |    263 |   1644 |    741 |
|      4 |    290 |   1644 |    730 |
|      4 |    283 |   1644 |    742 |
|      4 |    299 |   1644 |    738 |
|      4 |    297 |   1644 |    741 |
|      4 |    286 |   1644 |    731 |
|      4 |    271 |   1644 |    732 |
|      4 |    265 |   1644 |    742 |
|      4 |    269 |   1644 |    731 |
|      4 |    296 |   1644 |    739 |
|      4 |    301 |   1644 |    730 |
|      4 |    263 |   1644 |    742 |
|      4 |    286 |   1644 |    731 |
|      4 |    270 |   1644 |    732 |
|      4 |    302 |   1644 |    730 |
|      4 |    299 |   1644 |    737 |
|      4 |    267 |   1644 |    741 |
|      4 |    262 |   1644 |    742 |
|      4 |    296 |   1644 |    741 |
|      4 |    282 |   1644 |    730 |
|      4 |    267 |   1644 |    736 |
|      4 |    296 |   1644 |    742 |
|      4 |    301 |   1644 |    730 |
|      4 |    277 |   1644 |    742 |
|      4 |    299 |   1644 |    739 |
|      4 |    270 |   1644 |    732 |
|      4 |    293 |   1644 |    742 |
|      4 |    302 |   1644 |    730 |
|      4 |    277 |   1644 |    742 |
|      4 |    304 |   1644 |    731 |
|      4 |    264 |   1644 |    742 |
|      4 |    297 |   1644 |    740 |
|      4 |    300 |   1644 |    734 |
|      4 |    266 |   1644 |    735 |
|      4 |    298 |   1644 |    740 |
|      4 |    305 |   1644 |    730 |
|      4 |    296 |   1644 |    740 |
|      4 |    266 |   1644 |    737 |
|      4 |    301 |   1644 |    730 |
|      4 |    275 |   1644 |    742 |
|      4 |    266 |   1644 |    734 |
|      4 |    265 |   1644 |    735 |
|      4 |    279 |   1644 |    730 |
|      4 |    270 |   1644 |    730 |
|      4 |    266 |   1644 |    739 |
|      4 |    296 |   1644 |    736 |
|      4 |    262 |   1644 |    742 |
|      4 |    270 |   1644 |    742 |
|      4 |    304 |   1644 |    730 |
|      4 |    266 |   1644 |    742 |
|      4 |    301 |   1644 |    733 |
|      4 |    265 |   1644 |    738 |
|      4 |    296 |   1644 |    730 |
|      4 |    302 |   1644 |    730 |
|      4 |    264 |   1644 |    739 |
|      4 |    301 |   1644 |    734 |
|      4 |    294 |   1644 |    741 |
|      4 |    303 |   1644 |    730 |
|      4 |    263 |   1644 |    742 |
|      4 |    268 |   1644 |    738 |
|      4 |    273 |   1644 |    732 |
|      4 |    300 |   1644 |    730 |
|      4 |    268 |   1644 |    741 |
|      4 |    267 |   1644 |    738 |
|      4 |    295 |   1645 |    730 |
|      4 |    269 |   1645 |    733 |
|      4 |    275 |   1645 |    742 |
|      4 |    301 |   1645 |    730 |
|      4 |    266 |   1644 |    742 |
|      4 |    266 |   1645 |    741 |
|      4 |    266 |   1645 |    734 |
|      4 |    299 |   1644 |    737 |
|      4 |    279 |   1645 |    743 |
|      4 |    287 |   1644 |    742 |
|      4 |    268 |   1645 |    737 |
|      4 |    302 |   1645 |    730 |
|      4 |    265 |   1644 |    742 |
|      4 |    293 |   1644 |    731 |
|      4 |    300 |   1644 |    730 |
|      4 |    262 |   1644 |    742 |
|      4 |    290 |   1644 |    742 |
|      4 |    301 |   1645 |    732 |
|      4 |    269 |   1644 |    732 |
|      4 |    302 |   1644 |    734 |
|      4 |    261 |   1644 |    742 |
|      4 |    303 |   1644 |    730 |
|      4 |    261 |   1644 |    742 |
|      4 |    304 |   1644 |    731 |
|      4 |    269 |   1644 |    732 |
|      4 |    266 |   1644 |    739 |
|      4 |    262 |   1644 |    742 |
|      4 |    268 |   1644 |    733 |
|      4 |    290 |   1644 |    730 |
|      4 |    269 |   1644 |    734 |
|      4 |    271 |   1644 |    742 |
|      4 |    297 |   1644 |    740 |
|      4 |    272 |   1644 |    731 |
|      4 |    300 |   1644 |    732 |
|      4 |    303 |   1644 |    736 |
|      4 |    283 |   1644 |    730 |
|      4 |    302 |   1644 |    732 |
|      4 |    303 |   1644 |    735 |
|      4 |    304 |   1644 |    730 |
|      4 |    268 |   1644 |    738 |
|      4 |    300 |   1644 |    734 |
|      4 |    265 |   1644 |    740 |
|      4 |    264 |   1644 |    742 |
|      4 |    300 |   1644 |    737 |
|      4 |    272 |   1644 |    731 |
|      4 |    267 |   1644 |    733 |
|      4 |    264 |   1645 |    742 |
|      4 |    275 |   1644 |    732 |
|      4 |    304 |   1644 |    731 |
|      4 |    267 |   1644 |    737 |
|      4 |    293 |   1644 |    740 |
|      4 |    296 |   1644 |    741 |
|      4 |    266 |   1644 |    734 |
|      4 |    278 |   1644 |    730 |
|      4 |    265 |   1644 |    735 |
|      4 |    302 |   1644 |    730 |
|      4 |    264 |   1644 |    742 |
|      4 |    271 |   1644 |    734 |
|      4 |    297 |   1644 |    730 |
|      4 |    297 |   1644 |    741 |
|      4 |    269 |   1644 |    736 |
|      4 |    264 |   1644 |    741 |
|      4 |    297 |   1644 |    741 |
|      4 |    281 |   1644 |    730 |
|      4 |    262 |   1644 |    742 |
|      4 |    300 |   1644 |    730 |
|      4 |    267 |   1644 |    740 |
|      4 |    285 |   1644 |    730 |
|      4 |    266 |   1644 |    739 |
|      4 |    270 |   1644 |    736 |
|      4 |    303 |   1644 |    732 |
|      4 |    302 |   1644 |    737 |Reading ADS1x15 values, press Ctrl-C to quit...
And send Data to Firebase Using Raspberry Pi
—————————————-

|      0 |      1 |      2 |      3 |
-------------------------------------
|      4 |    278 |   1643 |    733 |
|      4 |    305 |   1644 |    734 |
